t_sec,x_bin,y_bin,ask_band,N,U,L,n,loss_rate,wilson_95_low,wilson_95_high,resolved_mean_ask,gross_payout_sum,gross_ask_sum,gross_pnl_sum,gross_pnl_mean,fixed_mean_ask_wilson_screen_lower
90,"[1,2)","[-2,0)","[0.90,0.95)",25,0,2,25,0.08,0.022220401284847591995218228155449298156937398973362571020721,0.249661089503953128098840843697904480710628265336952993316635,0.91880000,23,22.97000000,0.03000000,0.00120000,-0.168461089503953128098840843697904480710628265336952993316635
90,"[1,2)","[-2,0)","[0.95,0.98)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.957777777777777777777777777777777777777777777777777777777778,8,8.62000000,-0.62000000,-0.0688888888888888888888888888888888888888888888888888888888889,-0.392777483354433794411083557281962570923571504255822444068303
90,"[1,2)","[-2,0)","[0.98,1)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326,0.98000000,5,4.90000000,0.10000000,0.02000000,-0.414482464783174761084782871525556271809021898883564142795326
90,"[1,2)","[-2,0)",ask=1,0,0,0,0,,,,,0,0,0,,
90,"[1,2)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
90,"[1,2)","[0,2)","(0,0.90)",184,0,32,184,0.173913043478260869565217391304347826086956521739130434782609,0.125969020880045241699838200306724805522151506061847639563080,0.235194373221641561210960985574609834400141542565675178243570,0.79000000,152,145.36000000,6.64000000,0.0360869565217391304347826086956521739130434782608695652173913,-0.025194373221641561210960985574609834400141542565675178243570
90,"[1,2)","[0,2)","[0.90,0.95)",93,1,5,92,0.0543478260869565217391304347826086956521739130434782608695652,0.0234350639486323683065054149541770723388770915814702077221803,0.120985304762465253961698886558541429435169379199994014121922,0.923804347826086956521739130434782608695652173913043478260870,87,84.99000000,2.01000000,0.0218478260869565217391304347826086956521739130434782608695652,-0.044789652588552210483438016993324038130821553113037492382792
90,"[1,2)","[0,2)","[0.95,0.98)",67,0,7,67,0.104477611940298507462686567164179104477611940298507462686567,0.0515376976878286146786710758394119099714397256573670453337592,0.200312830487380260535833389669397795268766216960676138761561,0.960746268656716417910447761194029850746268656716417910447761,60,64.37000000,-4.37000000,-0.0652238805970149253731343283582089552238805970149253731343284,-0.161059099144096678446281150863427646015034873677094049209322
90,"[1,2)","[0,2)","[0.98,1)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170,0.985185185185185185185185185185185185185185185185185185185185,27,26.60000000,0.40000000,0.0148148148148148148148148148148148148148148148148148148148148,-0.109740214927052248746082716408359891722091318836133101557355
90,"[1,2)","[0,2)",ask=1,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,1.00000000,1,1.00000000,0E-8,0E-8,-0.793450685622762572644686990659235135454905747938657255997644
90,"[1,2)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
90,"[1,2)",>=2,"(0,0.90)",20,0,1,20,0.05,0.008881448800795391602879473430907108230127032845046417582298,0.236131193446742027595051195081921842949898211188338729890754,0.81850000,19,16.37000000,2.63000000,0.13150000,-0.054631193446742027595051195081921842949898211188338729890754
90,"[1,2)",>=2,"[0.90,0.95)",22,0,2,22,0.0909090909090909090909090909090909090909090909090909090909091,0.025295428990995267023842223700597917677176523865640344860014,0.278149468416058176371954763582025137420927084773110326482942,0.929090909090909090909090909090909090909090909090909090909091,20,20.44000000,-0.44000000,-0.02000000,-0.207240377506967267281045672672934228330017993864019417392033
90,"[1,2)",>=2,"[0.95,0.98)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412,0.96500000,12,11.58000000,0.42000000,0.03500000,-0.207494006655240850743536740887323444981368621780736059953412
90,"[1,2)",>=2,"[0.98,1)",14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069,0.984285714285714285714285714285714285714285714285714285714286,14,13.78000000,0.22000000,0.0157142857142857142857142857142857142857142857142857142857143,-0.199596517023350087213702445314991251474840667667979701490355
90,"[1,2)",>=2,ask=1,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296,1.00000000,7,7.00000000,0E-8,0E-8,-0.354330435066687400786206839933794738607089448605187126348296
90,"[2,4)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
90,"[2,4)",<-2,"(0,0.90)",128,1,74,127,0.582677165354330708661417322834645669291338582677165354330709,0.495721009826252792119216198499431845289890140446272080183097,0.664778576385014683407116737565743236369624588603935618353217,0.445748031496062992125984251968503937007874015748031496062992,53,56.61000000,-3.61000000,-0.0284251968503937007874015748031496062992125984251968503937008,-0.110526607881077675533100989534247173377498604351967114416209
90,"[2,4)",<-2,"[0.90,0.95)",0,0,0,0,,,,,0,0,0,,
90,"[2,4)",<-2,"[0.95,0.98)",0,0,0,0,,,,,0,0,0,,
90,"[2,4)",<-2,"[0.98,1)",0,0,0,0,,,,,0,0,0,,
90,"[2,4)",<-2,ask=1,0,0,0,0,,,,,0,0,0,,
90,"[2,4)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
90,"[2,4)","[-2,0)","(0,0.90)",248,0,69,248,0.278225806451612903225806451612903225806451612903225806451613,0.226159652343773029031876239285026218904346910572374748674090,0.337057617302374829269540823001976344876594038678855523099464,0.752661290322580645161290322580645161290322580645161290322581,179,186.66000000,-7.66000000,-0.0308870967741935483870967741935483870967741935483870967741935,-0.089718907624955474430831145582621506166916619324016813422045
90,"[2,4)","[-2,0)","[0.90,0.95)",63,0,5,63,0.0793650793650793650793650793650793650793650793650793650793651,0.0343758471768185559716747259722237142469471987630618434482551,0.172703098509040823281692695962360812901086497408832005526241,0.921269841269841269841269841269841269841269841269841269841270,58,58.04000000,-0.04000000,-0.000634920634920634920634920634920634920634920634920634920634921,-0.093972939778882093122962537232202082742356338678673275367511
90,"[2,4)","[-2,0)","[0.95,0.98)",51,0,3,51,0.0588235294117647058823529411764705882352941176470588235294118,0.0202066394224646723727608571793394777849749158705653082594030,0.159246260488004235257016957792118143366329769090412379463340,0.960392156862745098039215686274509803921568627450980392156863,48,48.98000000,-0.98000000,-0.0192156862745098039215686274509803921568627450980392156862745,-0.119638417350749333296232644066627947287898396541392771620203
90,"[2,4)","[-2,0)","[0.98,1)",22,0,2,22,0.0909090909090909090909090909090909090909090909090909090909091,0.025295428990995267023842223700597917677176523865640344860014,0.278149468416058176371954763582025137420927084773110326482942,0.98500000,20,21.67000000,-1.67000000,-0.0759090909090909090909090909090909090909090909090909090909091,-0.263149468416058176371954763582025137420927084773110326482942
90,"[2,4)","[-2,0)",ask=1,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,1.00000000,1,1.00000000,0E-8,0E-8,-0.793450685622762572644686990659235135454905747938657255997644
90,"[2,4)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
90,"[2,4)","[0,2)","(0,0.90)",120,0,22,120,0.183333333333333333333333333333333333333333333333333333333333,0.124303003560142222574483805480755569790998224681991549914654,0.262009135171703314548822022999663060870415420282058073570880,0.818166666666666666666666666666666666666666666666666666666667,98,98.18000000,-0.18000000,-0.00150000,-0.080175801838369981215488689666329727537082086948724740237547
90,"[2,4)","[0,2)","[0.90,0.95)",138,0,13,138,0.0942028985507246376811594202898550724637681159420289855072464,0.0558805340148823468430563819101249176475631454746184530746982,0.154505477725292808508138548770673564411273568036056867400246,0.924202898550724637681159420289855072463768115942028985507246,125,127.54000000,-2.54000000,-0.0184057971014492753623188405797101449275362318840579710144928,-0.078708376276017446189297969060528636875041683978085852907492
90,"[2,4)","[0,2)","[0.95,0.98)",128,0,7,128,0.0546875,0.0267402013813463523726310184278813442350262167264085506121697,0.108584900299747079677157510696113630677808345684368657515224,0.962109375,121,123.15000000,-2.15000000,-0.016796875,-0.070694275299747079677157510696113630677808345684368657515224
90,"[2,4)","[0,2)","[0.98,1)",160,0,5,160,0.03125,0.0134205166876444066194322685219861860505520718271537275007046,0.0710602912856417091158520765650593733722704541255451578447394,0.98537500,155,157.66000000,-2.66000000,-0.01662500,-0.0564352912856417091158520765650593733722704541255451578447394
90,"[2,4)","[0,2)",ask=1,11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584,1.00000000,11,11.00000000,0E-8,0E-8,-0.258832966968031690622885270690496860752291234813264358589584
90,"[2,4)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
90,"[2,4)",>=2,"(0,0.90)",23,0,9,23,0.391304347826086956521739130434782608695652173913043478260870,0.221576227924779455928052167317994824143339523407317809298420,0.592144776086182900350963544995571498539109046252659903996626,0.807826086956521739130434782608695652173913043478260869565217,14,18.58000000,-4.58000000,-0.199130434782608695652173913043478260869565217391304347826087,-0.399970863042704639481398327604267150713022089730920773561843
90,"[2,4)",>=2,"[0.90,0.95)",27,0,2,27,0.0740740740740740740740740740740740740740740740740740740740741,0.020554654060988633298505495124932680615583322866860916595064,0.233695926830231457882999809250364291619558939132094715870118,0.930370370370370370370370370370370370370370370370370370370370,25,25.12000000,-0.12000000,-0.00444444444444444444444444444444444444444444444444444444444444,-0.164066297200601828253370179620734661989929309502465086240488
90,"[2,4)",>=2,"[0.95,0.98)",46,0,0,46,0,0,0.0770735630855803739782707173457028486860107581201611900926340,0.961521739130434782608695652173913043478260869565217391304348,46,44.23000000,1.77000000,0.0384782608695652173913043478260869565217391304347826086956522,-0.0385953022160151565869663695196158921642716276853785813969820
90,"[2,4)",>=2,"[0.98,1)",42,0,0,42,0,1E-61,0.0837987908657039155820891979759801121544070253800093089929563,0.984761904761904761904761904761904761904761904761904761904762,42,41.36000000,0.64000000,0.0152380952380952380952380952380952380952380952380952380952381,-0.0685606956276086774868511027378848740591689301419140708977183
90,"[2,4)",>=2,ask=1,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588,1.00000000,15,15.00000000,0E-8,0E-8,-0.203883301035848588906113525033002846962414143120117784623588
90,"[4,8)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
90,"[4,8)",<-2,"(0,0.90)",139,0,46,139,0.330935251798561151079136690647482014388489208633093525179856,0.258182008376988201011233004006164314563404269263353542834394,0.412781867321046287960093546618311718871050243222793308652270,0.649568345323741007194244604316546762589928057553956834532374,93,90.29000000,2.71000000,0.0194964028776978417266187050359712230215827338129496402877698,-0.062350212644787295154338150934858481460978300776750143184644
90,"[4,8)",<-2,"[0.90,0.95)",8,0,1,8,0.125,0.022417491450056672799680864765156704300662439077102905272333,0.470888182212853486868029343093234641378134238715551447740093,0.91000000,7,7.28000000,-0.28000000,-0.03500000,-0.380888182212853486868029343093234641378134238715551447740093
90,"[4,8)",<-2,"[0.95,0.98)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.95000000,1,0.95000000,0.05000000,0.05000000,-0.743450685622762572644686990659235135454905747938657255997644
90,"[4,8)",<-2,"[0.98,1)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.98500000,2,1.97000000,0.03000000,0.01500000,-0.642619772493346908066213171022805867761678469589830388837810
90,"[4,8)",<-2,ask=1,0,0,0,0,,,,,0,0,0,,
90,"[4,8)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
90,"[4,8)","[-2,0)","(0,0.90)",110,2,22,108,0.203703703703703703703703703703703703703703703703703703703704,0.138548069432086525329366075405636423668880846079868999473363,0.289213328936243566338654132288139901676166979306616617865567,0.814259259259259259259259259259259259259259259259259259259259,86,87.94000000,-1.94000000,-0.0179629629629629629629629629629629629629629629629629629629630,-0.103472588195502825597913391547399160935426238565875877124826
90,"[4,8)","[-2,0)","[0.90,0.95)",82,0,10,82,0.121951219512195121951219512195121951219512195121951219512195,0.0676085364967789397044268766402543162846354580382049801675407,0.210129739951833492488478542403335416219368433011369175584453,0.921097560975609756097560975609756097560975609756097560975610,72,75.53000000,-3.53000000,-0.0430487804878048780487804878048780487804878048780487804878049,-0.131227300927443248586039518013091513780344042767466736560063
90,"[4,8)","[-2,0)","[0.95,0.98)",88,0,2,88,0.0227272727272727272727272727272727272727272727272727272727273,0.0062549282638121637991775748022237803157946376342496560810702,0.0791254535526758462787402702947625522160157167078901488832658,0.961590909090909090909090909090909090909090909090909090909091,86,84.62000000,1.38000000,0.0156818181818181818181818181818181818181818181818181818181818,-0.0407163626435849371878311793856716431251066257987992397923568
90,"[4,8)","[-2,0)","[0.98,1)",88,0,2,88,0.0227272727272727272727272727272727272727272727272727272727273,0.0062549282638121637991775748022237803157946376342496560810702,0.0791254535526758462787402702947625522160157167078901488832658,0.986488636363636363636363636363636363636363636363636363636364,86,86.81100000,-0.81100000,-0.00921590909090909090909090909090909090909090909090909090909091,-0.0656140899163122099151039066583989158523793530715265125196298
90,"[4,8)","[-2,0)",ask=1,30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309,1.00000000,30,30.00000000,0E-8,0E-8,-0.113513393173968749941088969242882139187892157115904711864309
90,"[4,8)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
90,"[4,8)","[0,2)","(0,0.90)",32,0,4,32,0.125,0.049701343874800734251915537179920360463557332137381733086422,0.280683054816502226300307650057195715244499069673680443074724,0.83562500,28,26.74000000,1.26000000,0.03937500,-0.116308054816502226300307650057195715244499069673680443074724
90,"[4,8)","[0,2)","[0.90,0.95)",53,0,3,53,0.0566037735849056603773584905660377358490566037735849056603774,0.0194366614849357599693697351562792812356582108936903374935183,0.153702083101808910387679508060726828441901171884348068894780,0.925660377358490566037735849056603773584905660377358490566038,50,49.06000000,0.94000000,0.0177358490566037735849056603773584905660377358490566037735849,-0.079362460460299476425415357117330602026806832261706559460818
90,"[4,8)","[0,2)","[0.95,0.98)",129,0,4,129,0.0310077519379844961240310077519379844961240310077519379844961,0.0121230383133992093197906997048326780491924810064141663570060,0.0770167447469284541315223316818109061060767614264244373962650,0.962635658914728682170542635658914728682170542635658914728682,125,124.18000000,0.82000000,0.00635658914728682170542635658914728682170542635658914728682171,-0.0396524036616571363020649673407256347882473040620833521249470
90,"[4,8)","[0,2)","[0.98,1)",246,0,5,246,0.0203252032520325203252032520325203252032520325203252032520325,0.0087122034012985945808381474919918537893084204528315753179939,0.0466887652210782231428326114303578569170680409663646307490451,0.986621951219512195121951219512195121951219512195121951219512,241,242.70900000,-1.70900000,-0.00694715447154471544715447154471544715447154471544715447154472,-0.0333107164405904182647838309425529788682875531614865819685571
90,"[4,8)","[0,2)",ask=1,139,0,1,139,0.00719424460431654676258992805755395683453237410071942446043165,0.0012710917051593069924968373427928425895050175674164279798598,0.0396236097976220757537103421370628293364581358496499263536016,1.00000000,138,139.00000000,-1.00000000,-0.00719424460431654676258992805755395683453237410071942446043165,-0.0396236097976220757537103421370628293364581358496499263536016
90,"[4,8)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
90,"[4,8)",>=2,"(0,0.90)",15,0,1,15,0.0666666666666666666666666666666666666666666666666666666666667,0.011866895493268551900400658175721432353582667454859885236678,0.298165298737800225151564396852881035013842923249242194770432,0.850666666666666666666666666666666666666666666666666666666667,14,12.76000000,1.24000000,0.0826666666666666666666666666666666666666666666666666666666667,-0.148831965404466891818231063519547701680509589915908861437099
90,"[4,8)",>=2,"[0.90,0.95)",24,1,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223,0.927391304347826086956521739130434782608695652173913043478261,23,21.33000000,1.67000000,0.0726086956521739130434782608695652173913043478260869565217391,-0.070507922798252925839994015772839866947959072609810524635484
90,"[4,8)",>=2,"[0.95,0.98)",42,0,2,42,0.0476190476190476190476190476190476190476190476190476190476190,0.0131575249089056042442555561003914998334835576115705487075536,0.157898523969588414615729908735019077830027560589390254667025,0.962857142857142857142857142857142857142857142857142857142857,40,40.44000000,-0.44000000,-0.0104761904761904761904761904761904761904761904761904761904762,-0.120755666826731271758587051592161934972884703446533111809882
90,"[4,8)",>=2,"[0.98,1)",102,0,0,102,0,0,0.0362944621464631862895347892476921204768418822373937571058606,0.985931372549019607843137254901960784313725490196078431372549,102,100.56500000,1.43500000,0.0140686274509803921568627450980392156862745098039215686274510,-0.0222258346954827941326720441496529047905673724334721884784096
90,"[4,8)",>=2,ask=1,116,0,1,116,0.00862068965517241379310344827586206896551724137931034482758621,0.0015233877766386063918144066273284061815738587135940822543264,0.0472198341281787497401099972292859611209561665301013841780096,1.00000000,115,116.00000000,-1.00000000,-0.00862068965517241379310344827586206896551724137931034482758621,-0.0472198341281787497401099972292859611209561665301013841780096
90,"[8,infinity)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
90,"[8,infinity)",<-2,"(0,0.90)",72,1,20,71,0.281690140845070422535211267605633802816901408450704225352113,0.190370907031703856656025910949846264218425566777639484523324,0.395420170688065165648630205517462085111898526293721402535136,0.771971830985915492957746478873239436619718309859154929577465,51,54.81000000,-3.81000000,-0.0536619718309859154929577464788732394366197183098591549295775,-0.167392001673980658606376684390701521731616836152876332112601
90,"[8,infinity)",<-2,"[0.90,0.95)",50,3,10,47,0.212765957446808510638297872340425531914893617021276595744681,0.119897079980949992814660257071652685999803688614199488004146,0.349040267091984054096603119377132157329851343676795833181842,0.922553191489361702127659574468085106382978723404255319148936,37,43.36000000,-6.36000000,-0.135319148936170212765957446808510638297872340425531914893617,-0.271593458581345756224262693845217263712830067081051152330778
90,"[8,infinity)",<-2,"[0.95,0.98)",31,0,1,31,0.0322580645161290322580645161290322580645161290322580645161290,0.0057172215254168199874586339522331850026054923572925644219034,0.161941051647249066405167202318445979294920908319134688604112,0.960161290322580645161290322580645161290322580645161290322581,30,29.76500000,0.23500000,0.00758064516129032258064516129032258064516129032258064516129032,-0.122102341969829711566457524899091140585243488964295978926693
90,"[8,infinity)",<-2,"[0.98,1)",53,0,1,53,0.0188679245283018867924528301886792452830188679245283018867925,0.0033384533882637656821973476453314221271521740259389223623519,0.0994291205250123659818348098880156330548803477119325398887805,0.987169811320754716981132075471698113207547169811320754716981,52,52.32000000,-0.32000000,-0.00603773584905660377358490566037735849056603773584905660377358,-0.0865989318457670829629668853597137462624275175232532946057615
90,"[8,infinity)",<-2,ask=1,76,0,0,76,0,0,0.0481135850651373179806680027772221016786979542922821152437366,1.00000000,76,76.00000000,0E-8,0E-8,-0.0481135850651373179806680027772221016786979542922821152437366
90,"[8,infinity)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
90,"[8,infinity)","[-2,0)","(0,0.90)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566,0.81500000,8,6.52000000,1.48000000,0.18500000,-0.139407564883880212890280277144521794238395570390205804016566
90,"[8,infinity)","[-2,0)","[0.90,0.95)",31,0,2,31,0.0645161290322580645161290322580645161290322580645161290322581,0.0178747835219145770963837259671189739186711542154245286916251,0.207186367362981248165716190560754730772129287793662913780871,0.925483870967741935483870967741935483870967741935483870967742,29,28.69000000,0.31000000,0.01000000,-0.132670238330723183649587158302690214643097029729146784748613
90,"[8,infinity)","[-2,0)","[0.95,0.98)",38,1,0,37,0,0,0.0940578258372024807966737008331431353361241242445789105818134,0.964054054054054054054054054054054054054054054054054054054054,37,35.67000000,1.33000000,0.0359459459459459459459459459459459459459459459459459459459459,-0.0581118798912565348507277548871971893901781782986329646358674
90,"[8,infinity)","[-2,0)","[0.98,1)",97,2,0,95,0,1E-61,0.0388648535394729614867276295781033935607497988908014013830293,0.986673684210526315789473684210526315789473684210526315789474,95,93.73400000,1.26600000,0.0133263157894736842105263157894736842105263157894736842105263,-0.0255385377499992772762013137886297093502234831013277171725033
90,"[8,infinity)","[-2,0)",ask=1,168,0,0,168,0,0,0.0223546683498680513597401911161799053789148351442510448390890,1.00000000,168,168.00000000,0E-8,0E-8,-0.0223546683498680513597401911161799053789148351442510448390890
90,"[8,infinity)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
90,"[8,infinity)","[0,2)","(0,0.90)",3,0,1,3,0.333333333333333333333333333333333333333333333333333333333333,0.061491944720396241873444442939187390780210775328990142673567,0.792340399197952247054735144859082924781055214487972948705729,0.863333333333333333333333333333333333333333333333333333333333,2,2.59000000,-0.59000000,-0.196666666666666666666666666666666666666666666666666666666667,-0.655673732531285580388068478192416258114388547821306282039062
90,"[8,infinity)","[0,2)","[0.90,0.95)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.924444444444444444444444444444444444444444444444444444444444,8,8.32000000,-0.32000000,-0.0355555555555555555555555555555555555555555555555555555555556,-0.359444150021100461077750223948629237590238170922489110734969
90,"[8,infinity)","[0,2)","[0.95,0.98)",27,1,1,26,0.0384615384615384615384615384615384615384615384615384615384615,0.0068219849935434809817954443958269886508791889728623281663195,0.188927789030347560694580852465746207751500644113564387184404,0.961153846153846153846153846153846153846153846153846153846154,25,24.99000000,0.01000000,0.000384615384615384615384615384615384615384615384615384615384615,-0.150081635184193714540734698619592361597654490267410541030558
90,"[8,infinity)","[0,2)","[0.98,1)",113,1,1,112,0.00892857142857142857142857142857142857142857142857142857142857,0.0015778547032921350650467593796101952250810233761634620570155,0.0488484683088848870154667217108019441566570696618363243812991,0.98881250,111,110.74700000,0.25300000,0.00225892857142857142857142857142857142857142857142857142857143,-0.0376609683088848870154667217108019441566570696618363243812991
90,"[8,infinity)","[0,2)",ask=1,310,2,3,308,0.00974025974025974025974025974025974025974025974025974025974026,0.0033179897250460171540824184441319563917826760417969298341529,0.0282411841510384656347887719557704471785503655769203444608331,1.00000000,305,308.00000000,-3.00000000,-0.00974025974025974025974025974025974025974025974025974025974026,-0.0282411841510384656347887719557704471785503655769203444608331
90,"[8,infinity)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
90,"[8,infinity)",>=2,"(0,0.90)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.63000000,3,1.89000000,1.11000000,0.37000000,-0.191497031755045466784538763394810946683797969450889274137888
90,"[8,infinity)",>=2,"[0.90,0.95)",14,0,3,14,0.214285714285714285714285714285714285714285714285714285714286,0.075713867126931825281250264689792498900596000422290639585996,0.475892305866002918432702153041222910105435401510432455143186,0.924285714285714285714285714285714285714285714285714285714286,11,12.94000000,-1.94000000,-0.138571428571428571428571428571428571428571428571428571428571,-0.400178020151717204146987867326937195819721115796146740857472
90,"[8,infinity)",>=2,"[0.95,0.98)",25,1,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593,0.96375000,24,23.13000000,0.87000000,0.03625000,-0.101726204674980184720288987191152453368712544577434277225593
90,"[8,infinity)",>=2,"[0.98,1)",84,0,0,84,0,0,0.0437317284146598801624975314283815795965094588977717772519719,0.988059523809523809523809523809523809523809523809523809523810,84,82.99700000,1.00300000,0.0119404761904761904761904761904761904761904761904761904761905,-0.0317912522241836896863070552379053891203189827072955867757819
90,"[8,infinity)",>=2,ask=1,469,2,1,467,0.00214132762312633832976445396145610278372591006423982869379015,0.00037809696546776630525235538271490880082958580894653939897686,0.0120283271317752714261880289448470723419852972277963877952224,1.00000000,466,467.00000000,-1.00000000,-0.00214132762312633832976445396145610278372591006423982869379015,-0.0120283271317752714261880289448470723419852972277963877952224
60,"[0,1)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[0,1)",<-2,"(0,0.90)",76,0,69,76,0.907894736842105263157894736842105263157894736842105263157895,0.821872921510637747394620762343419119748278876701070496384918,0.954665995936223914252729024864636534145414897428909883284658,0.109868421052631578947368421052631578947368421052631578947368,7,8.35000000,-1.35000000,-0.0177631578947368421052631578947368421052631578947368421052632,-0.064534416988855493200097445917268113092783318481541462232026
60,"[0,1)",<-2,"[0.90,0.95)",0,0,0,0,,,,,0,0,0,,
60,"[0,1)",<-2,"[0.95,0.98)",0,0,0,0,,,,,0,0,0,,
60,"[0,1)",<-2,"[0.98,1)",0,0,0,0,,,,,0,0,0,,
60,"[0,1)",<-2,ask=1,0,0,0,0,,,,,0,0,0,,
60,"[0,1)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[0,1)","[-2,0)","(0,0.90)",332,0,171,332,0.515060240963855421686746987951807228915662650602409638554217,0.461436944344640400640303162228173915222138044537380188768917,0.568339010164117863109698312859569410384958147741746218005075,0.500361445783132530120481927710843373493975903614457831325301,161,166.12000000,-5.12000000,-0.0154216867469879518072289156626506024096385542168674698795181,-0.068700455947250393230180240570412783878934051356204049330376
60,"[0,1)","[-2,0)","[0.90,0.95)",24,0,2,24,0.0833333333333333333333333333333333333333333333333333333333333,0.023158815297043336041234637343711646272452416356485321686888,0.258488021932106817892339518648915398201474704124709909334440,0.916916666666666666666666666666666666666666666666666666666667,22,22.00600000,-0.00600000,-0.00025000,-0.175404688598773484559006185315582064868141370791376576001107
60,"[0,1)","[-2,0)","[0.95,0.98)",18,0,2,18,0.111111111111111111111111111111111111111111111111111111111111,0.031019522645612380930110888542323719415287261322063555502170,0.327997651301787998191924095870274592850206834087324297966242,0.96000000,16,17.28000000,-1.28000000,-0.0711111111111111111111111111111111111111111111111111111111111,-0.287997651301787998191924095870274592850206834087324297966242
60,"[0,1)","[-2,0)","[0.98,1)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772,0.98500000,6,5.91000000,0.09000000,0.01500000,-0.375334287902165324898707055142237608185625673736798285240772
60,"[0,1)","[-2,0)",ask=1,0,0,0,0,,,,,0,0,0,,
60,"[0,1)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
60,"[0,1)","[0,2)","(0,0.90)",197,1,38,196,0.193877551020408163265306122448979591836734693877551020408163,0.144635799677010251083881245032601321328160541448069973999064,0.254888199456378408119219206293212409257080326613941390492818,0.728316326530612244897959183673469387755102040816326530612245,158,142.75000000,15.25000000,0.0778061224489795918367346938775510204081632653061224489795918,0.016795474013009346982821610033318202987817632569732078894937
60,"[0,1)","[0,2)","[0.90,0.95)",67,0,5,67,0.0746268656716417910447761194029850746268656716417910447761194,0.0322960491663226641675654394554710188186708967103641682141004,0.163090367927769899742373325337022437760418513275078501473318,0.919701492537313432835820895522388059701492537313432835820896,62,61.62000000,0.38000000,0.00567164179104477611940298507462686567164179104477611940298507,-0.082791860465083332578194220859410497461911050588511337294214
60,"[0,1)","[0,2)","[0.95,0.98)",57,0,1,57,0.0175438596491228070175438596491228070175438596491228070175439,0.0031036646514080930776440538843344460333088045624150510656638,0.0929074917856768467569386566103682354418708290805594131207066,0.961228070175438596491228070175438596491228070175438596491228,56,54.79000000,1.21000000,0.0212280701754385964912280701754385964912280701754385964912281,-0.0541355619611154432481667267858068319330988992559980096119346
60,"[0,1)","[0,2)","[0.98,1)",58,0,2,58,0.0344827586206896551724137931034482758620689655172413793103448,0.0095079283311654206180668059590881297453809797809478677405083,0.117291454643126944384739583873204465239816860317759866941751,0.984482758620689655172413793103448275862068965517241379310345,56,57.10000000,-1.10000000,-0.0189655172413793103448275862068965517241379310344827586206897,-0.101774213263816599557153376976652741101885825835001246252096
60,"[0,1)","[0,2)",ask=1,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,1.00000000,1,1.00000000,0E-8,0E-8,-0.793450685622762572644686990659235135454905747938657255997644
60,"[0,1)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
60,"[0,1)",>=2,"(0,0.90)",19,0,3,19,0.157894736842105263157894736842105263157894736842105263157895,0.055204716385341409053692396938765178205972216622661334906490,0.375654752703290763127688759875678582317332722603981570869620,0.818947368421052631578947368421052631578947368421052631578947,16,15.56000000,0.44000000,0.0231578947368421052631578947368421052631578947368421052631579,-0.194602121124343394706636128296731213896280091025034202448567
