t_sec,x_bin,y_bin,ask_band,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high,median_bid,median_ask,ask_eq_0_N,ask_eq_1_N
90,"[4,8)",>=2,ask=0,0,0,0,0,,,,,,0,0
90,"[4,8)",>=2,"(0,0.90)",15,0,1,15,0.0666666666666666666666666666666666666666666666666666666666667,0.011866895493268551900400658175721432353582667454859885236678,0.298165298737800225151564396852881035013842923249242194770432,0.85000000,0.86000000,0,0
90,"[4,8)",>=2,"[0.90,0.95)",24,1,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223,0.91500000,0.93000000,0,0
90,"[4,8)",>=2,"[0.95,0.98)",42,0,2,42,0.0476190476190476190476190476190476190476190476190476190476190,0.0131575249089056042442555561003914998334835576115705487075536,0.157898523969588414615729908735019077830027560589390254667025,0.95500000,0.97000000,0,0
90,"[4,8)",>=2,"[0.98,1)",102,0,0,102,0,0,0.0362944621464631862895347892476921204768418822373937571058606,0.98000000,0.99000000,0,0
90,"[4,8)",>=2,ask=1,116,0,1,116,0.00862068965517241379310344827586206896551724137931034482758621,0.0015233877766386063918144066273284061815738587135940822543264,0.0472198341281787497401099972292859611209561665301013841780096,0.99000000,1.00000000,0,116
90,"[8,infinity)",<-2,ask=0,0,0,0,0,,,,,,0,0
90,"[8,infinity)",<-2,"(0,0.90)",72,1,20,71,0.281690140845070422535211267605633802816901408450704225352113,0.190370907031703856656025910949846264218425566777639484523324,0.395420170688065165648630205517462085111898526293721402535136,0.79000000,0.80000000,0,0
90,"[8,infinity)",<-2,"[0.90,0.95)",50,3,10,47,0.212765957446808510638297872340425531914893617021276595744681,0.119897079980949992814660257071652685999803688614199488004146,0.349040267091984054096603119377132157329851343676795833181842,0.91000000,0.92000000,0,0
90,"[8,infinity)",<-2,"[0.95,0.98)",31,0,1,31,0.0322580645161290322580645161290322580645161290322580645161290,0.0057172215254168199874586339522331850026054923572925644219034,0.161941051647249066405167202318445979294920908319134688604112,0.95000000,0.96000000,0,0
90,"[8,infinity)",<-2,"[0.98,1)",53,0,1,53,0.0188679245283018867924528301886792452830188679245283018867925,0.0033384533882637656821973476453314221271521740259389223623519,0.0994291205250123659818348098880156330548803477119325398887805,0.98000000,0.99000000,0,0
90,"[8,infinity)",<-2,ask=1,76,0,0,76,0,0,0.0481135850651373179806680027772221016786979542922821152437366,0.99000000,1.00000000,0,76
90,"[8,infinity)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
90,"[8,infinity)","[-2,0)","(0,0.90)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566,0.80500000,0.81500000,0,0
90,"[8,infinity)","[-2,0)","[0.90,0.95)",31,0,2,31,0.0645161290322580645161290322580645161290322580645161290322581,0.0178747835219145770963837259671189739186711542154245286916251,0.207186367362981248165716190560754730772129287793662913780871,0.92000000,0.93000000,0,0
90,"[8,infinity)","[-2,0)","[0.95,0.98)",38,1,0,37,0,0,0.0940578258372024807966737008331431353361241242445789105818134,0.96000000,0.97000000,0,0
90,"[8,infinity)","[-2,0)","[0.98,1)",97,2,0,95,0,1E-61,0.0388648535394729614867276295781033935607497988908014013830293,0.98000000,0.99000000,0,0
90,"[8,infinity)","[-2,0)",ask=1,168,0,0,168,0,0,0.0223546683498680513597401911161799053789148351442510448390890,0.99000000,1.00000000,0,168
90,"[8,infinity)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
90,"[8,infinity)","[0,2)","(0,0.90)",3,0,1,3,0.333333333333333333333333333333333333333333333333333333333333,0.061491944720396241873444442939187390780210775328990142673567,0.792340399197952247054735144859082924781055214487972948705729,0.85000000,0.86000000,0,0
90,"[8,infinity)","[0,2)","[0.90,0.95)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.92000000,0.93000000,0,0
90,"[8,infinity)","[0,2)","[0.95,0.98)",27,1,1,26,0.0384615384615384615384615384615384615384615384615384615384615,0.0068219849935434809817954443958269886508791889728623281663195,0.188927789030347560694580852465746207751500644113564387184404,0.95000000,0.96000000,0,0
90,"[8,infinity)","[0,2)","[0.98,1)",113,1,1,112,0.00892857142857142857142857142857142857142857142857142857142857,0.0015778547032921350650467593796101952250810233761634620570155,0.0488484683088848870154667217108019441566570696618363243812991,0.98000000,0.99000000,0,0
90,"[8,infinity)","[0,2)",ask=1,310,2,3,308,0.00974025974025974025974025974025974025974025974025974025974026,0.0033179897250460171540824184441319563917826760417969298341529,0.0282411841510384656347887719557704471785503655769203444608331,0.99000000,1.00000000,0,310
90,"[8,infinity)",>=2,ask=0,0,0,0,0,,,,,,0,0
90,"[8,infinity)",>=2,"(0,0.90)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.49000000,0.50000000,0,0
90,"[8,infinity)",>=2,"[0.90,0.95)",14,0,3,14,0.214285714285714285714285714285714285714285714285714285714286,0.075713867126931825281250264689792498900596000422290639585996,0.475892305866002918432702153041222910105435401510432455143186,0.92000000,0.93000000,0,0
90,"[8,infinity)",>=2,"[0.95,0.98)",25,1,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593,0.96000000,0.97000000,0,0
90,"[8,infinity)",>=2,"[0.98,1)",84,0,0,84,0,0,0.0437317284146598801624975314283815795965094588977717772519719,0.98000000,0.99000000,0,0
90,"[8,infinity)",>=2,ask=1,469,2,1,467,0.00214132762312633832976445396145610278372591006423982869379015,0.00037809696546776630525235538271490880082958580894653939897686,0.0120283271317752714261880289448470723419852972277963877952224,0.99000000,1.00000000,0,469
60,"[0,1)",<-2,ask=0,0,0,0,0,,,,,,0,0
60,"[0,1)",<-2,"(0,0.90)",76,0,69,76,0.907894736842105263157894736842105263157894736842105263157895,0.821872921510637747394620762343419119748278876701070496384918,0.954665995936223914252729024864636534145414897428909883284658,0.08000000,0.09500000,0,0
60,"[0,1)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
60,"[0,1)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
60,"[0,1)",<-2,"[0.98,1)",0,0,0,0,,,,,,0,0
60,"[0,1)",<-2,ask=1,0,0,0,0,,,,,,0,0
60,"[0,1)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
60,"[0,1)","[-2,0)","(0,0.90)",332,0,171,332,0.515060240963855421686746987951807228915662650602409638554217,0.461436944344640400640303162228173915222138044537380188768917,0.568339010164117863109698312859569410384958147741746218005075,0.49500000,0.51000000,0,0
60,"[0,1)","[-2,0)","[0.90,0.95)",24,0,2,24,0.0833333333333333333333333333333333333333333333333333333333333,0.023158815297043336041234637343711646272452416356485321686888,0.258488021932106817892339518648915398201474704124709909334440,0.90500000,0.91500000,0,0
60,"[0,1)","[-2,0)","[0.95,0.98)",18,0,2,18,0.111111111111111111111111111111111111111111111111111111111111,0.031019522645612380930110888542323719415287261322063555502170,0.327997651301787998191924095870274592850206834087324297966242,0.95000000,0.96000000,0,0
60,"[0,1)","[-2,0)","[0.98,1)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772,0.97500000,0.98500000,0,0
60,"[0,1)","[-2,0)",ask=1,0,0,0,0,,,,,,0,0
60,"[0,1)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
60,"[0,1)","[0,2)","(0,0.90)",197,1,38,196,0.193877551020408163265306122448979591836734693877551020408163,0.144635799677010251083881245032601321328160541448069973999064,0.254888199456378408119219206293212409257080326613941390492818,0.76000000,0.77000000,0,0
60,"[0,1)","[0,2)","[0.90,0.95)",67,0,5,67,0.0746268656716417910447761194029850746268656716417910447761194,0.0322960491663226641675654394554710188186708967103641682141004,0.163090367927769899742373325337022437760418513275078501473318,0.91000000,0.92000000,0,0
60,"[0,1)","[0,2)","[0.95,0.98)",57,0,1,57,0.0175438596491228070175438596491228070175438596491228070175439,0.0031036646514080930776440538843344460333088045624150510656638,0.0929074917856768467569386566103682354418708290805594131207066,0.95000000,0.96000000,0,0
60,"[0,1)","[0,2)","[0.98,1)",58,0,2,58,0.0344827586206896551724137931034482758620689655172413793103448,0.0095079283311654206180668059590881297453809797809478677405083,0.117291454643126944384739583873204465239816860317759866941751,0.97000000,0.98000000,0,0
60,"[0,1)","[0,2)",ask=1,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.99000000,1.00000000,0,1
60,"[0,1)",>=2,ask=0,0,0,0,0,,,,,,0,0
60,"[0,1)",>=2,"(0,0.90)",19,0,3,19,0.157894736842105263157894736842105263157894736842105263157895,0.055204716385341409053692396938765178205972216622661334906490,0.375654752703290763127688759875678582317332722603981570869620,0.83000000,0.84000000,0,0
60,"[0,1)",>=2,"[0.90,0.95)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.91000000,0.92000000,0,0
60,"[0,1)",>=2,"[0.95,0.98)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,0.96000000,0.97000000,0,0
60,"[0,1)",>=2,"[0.98,1)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717,0.97000000,0.98000000,0,0
60,"[0,1)",>=2,ask=1,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772,0.99000000,1.00000000,0,6
60,"[1,2)",<-2,ask=0,0,0,0,0,,,,,,0,0
60,"[1,2)",<-2,"(0,0.90)",63,1,51,62,0.822580645161290322580645161290322580645161290322580645161290,0.709584331143036341481299436368776049688068007315685197363602,0.897935622339949155815908675759715050065625660320295612389910,0.15000000,0.16000000,0,0
60,"[1,2)",<-2,"[0.90,0.95)",1,0,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1,0.10000000,0.90000000,0,0
60,"[1,2)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
60,"[1,2)",<-2,"[0.98,1)",0,0,0,0,,,,,,0,0
60,"[1,2)",<-2,ask=1,0,0,0,0,,,,,,0,0
60,"[1,2)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
60,"[1,2)","[-2,0)","(0,0.90)",156,1,58,155,0.374193548387096774193548387096774193548387096774193548387097,0.301919781285264884586027129332322448168693924529983666531792,0.452552380519641579690366507266415112901633996014607012819606,0.69500000,0.70500000,0,0
60,"[1,2)","[-2,0)","[0.90,0.95)",39,0,4,39,0.102564102564102564102564102564102564102564102564102564102564,0.0406133134466838132500543432194088452225153340841917802234031,0.235788544628565258898084081453118642934462068624990454777469,0.90000000,0.92000000,0,0
60,"[1,2)","[-2,0)","[0.95,0.98)",22,0,2,22,0.0909090909090909090909090909090909090909090909090909090909091,0.025295428990995267023842223700597917677176523865640344860014,0.278149468416058176371954763582025137420927084773110326482942,0.95000000,0.96000000,0,0
60,"[1,2)","[-2,0)","[0.98,1)",33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983,0.98000000,0.99000000,0,0
60,"[1,2)","[-2,0)",ask=1,0,0,0,0,,,,,,0,0
60,"[1,2)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
60,"[1,2)","[0,2)","(0,0.90)",56,0,9,56,0.160714285714285714285714285714285714285714285714285714285714,0.0869266760759513894050469211488547766638229833864377939542388,0.278062066697495209055154228580103497513103448750007822794751,0.82000000,0.83000000,0,0
60,"[1,2)","[0,2)","[0.90,0.95)",63,0,1,63,0.0158730158730158730158730158730158730158730158730158730158730,0.0028074942138692823949705586433950044236258122679379752445054,0.0845852545943839654249428892435796400297714606846190962167064,0.91000000,0.92000000,0,0
60,"[1,2)","[0,2)","[0.95,0.98)",75,0,3,75,0.04,0.0136960642601439249874578528834765185961039592109134435970841,0.111129870824037464193837551280267477634191938241237911150270,0.95000000,0.96000000,0,0
60,"[1,2)","[0,2)","[0.98,1)",109,0,2,109,0.0183486238532110091743119266055045871559633027522935779816514,0.0050463623673432893274522948797556417401274299944339287022936,0.0644445756499882526056387309214021126323452555466916299358446,0.98000000,0.99000000,0,0
60,"[1,2)","[0,2)",ask=1,22,0,1,22,0.0454545454545454545454545454545454545454545454545454545454545,0.008069427621263850908248915147418683314924464397626624695992,0.217980458386573308420414404055495822349635100756540787907294,0.99000000,1.00000000,0,22
60,"[1,2)",>=2,ask=0,0,0,0,0,,,,,,0,0
60,"[1,2)",>=2,"(0,0.90)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.84000000,0.87000000,0,0
60,"[1,2)",>=2,"[0.90,0.95)",9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525,0.91000000,0.92000000,0,0
60,"[1,2)",>=2,"[0.95,0.98)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566,0.95000000,0.96000000,0,0
60,"[1,2)",>=2,"[0.98,1)",32,0,2,32,0.0625,0.0173105670316409687497597979151894300349433592604035124717489,0.201471231441545818561167253861445991624455776185835693049587,0.98000000,0.99000000,0,0
60,"[1,2)",>=2,ask=1,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,0.99000000,1.00000000,0,10
60,"[2,4)",<-2,ask=0,0,0,0,0,,,,,,0,0
60,"[2,4)",<-2,"(0,0.90)",96,0,64,96,0.666666666666666666666666666666666666666666666666666666666667,0.567565061532880189348233856971022162455094352408972399169000,0.752943075847894584850760616824307366817940161192943913096008,0.36000000,0.37000000,0,0
60,"[2,4)",<-2,"[0.90,0.95)",2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844,0.49500000,0.90000000,0,0
60,"[2,4)",<-2,"[0.95,0.98)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.96000000,0.97000000,0,0
60,"[2,4)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.98000000,0.98300000,0,0
60,"[2,4)",<-2,ask=1,0,0,0,0,,,,,,0,0
60,"[2,4)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
60,"[2,4)","[-2,0)","(0,0.90)",129,1,31,128,0.2421875,0.176187379992421441333117147554814147240754775520426477310345,0.323211363086106335116760421938025048761412602717391906342357,0.80000000,0.81000000,0,0
60,"[2,4)","[-2,0)","[0.90,0.95)",59,0,3,59,0.0508474576271186440677966101694915254237288135593220338983051,0.0174427174729900619648305631974421922825232408023781017862732,0.139165022152768990112405001553370007126292302713425065766631,0.91000000,0.92000000,0,0
60,"[2,4)","[-2,0)","[0.95,0.98)",68,0,3,68,0.0441176470588235294117647058823529411764705882352941176470588,0.0151166197080415635067207332406233120551580197385430998852249,0.121871951824963921724812039050896385781668587725170449643720,0.95000000,0.96000000,0,0
60,"[2,4)","[-2,0)","[0.98,1)",99,0,3,99,0.0303030303030303030303030303030303030303030303030303030303030,0.0103586395784540447218823191052005641506169042110202087383296,0.0853368020610201670202739232113958163151998717899846345871562,0.98000000,0.99000000,0,0
60,"[2,4)","[-2,0)",ask=1,26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284,0.99000000,1.00000000,0,26
60,"[2,4)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
60,"[2,4)","[0,2)","(0,0.90)",33,0,4,33,0.121212121212121212121212121212121212121212121212121212121212,0.048161613094135578161625993161957129534141829359954278570563,0.273255051710752342977851398161216845136016705570760802006699,0.79000000,0.80000000,0,0
60,"[2,4)","[0,2)","[0.90,0.95)",45,0,9,45,0.2,0.108961268078312852671416066121699661004582123762834814560558,0.338229691161420163043478604830043764951517604409189690229594,0.91000000,0.92000000,0,0
60,"[2,4)","[0,2)","[0.95,0.98)",86,0,3,86,0.0348837209302325581395348837209302325581395348837209302325581,0.0119337980774083706560306296555247618794617527792087224709682,0.0976087110256076486595766384010229625564015599452586181297164,0.96000000,0.97000000,0,0
60,"[2,4)","[0,2)","[0.98,1)",252,0,7,252,0.0277777777777777777777777777777777777777777777777777777777778,0.0135193851680634402115946004481557070291593497965162714327074,0.0562170011976751510826314145515678441325595084820152700276198,0.98000000,0.99000000,0,0
60,"[2,4)","[0,2)",ask=1,164,0,1,164,0.00609756097560975609756097560975609756097560975609756097560976,0.0010771813904626597724448478323346436776277498979405671472069,0.0337262507397036115121853922612048404689418650942238374776709,0.99000000,1.00000000,0,164
60,"[2,4)",>=2,ask=0,0,0,0,0,,,,,,0,0
60,"[2,4)",>=2,"(0,0.90)",4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015,0.85000000,0.86500000,0,0
60,"[2,4)",>=2,"[0.90,0.95)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840,0.92000000,0.93000000,0,0
60,"[2,4)",>=2,"[0.95,0.98)",26,1,1,25,0.04,0.0070962335019872584745440387132685775454577814223994890371650,0.195440637361937339723711135221356989785685565203184224284701,0.95000000,0.96000000,0,0
60,"[2,4)",>=2,"[0.98,1)",43,1,0,42,0,1E-61,0.0837987908657039155820891979759801121544070253800093089929563,0.98000000,0.99000000,0,0
60,"[2,4)",>=2,ask=1,91,1,0,90,0,0,0.0409356255643267779347737319135887781891865818252014822304956,0.99000000,1.00000000,0,91
60,"[4,8)",<-2,ask=0,0,0,0,0,,,,,,0,0
60,"[4,8)",<-2,"(0,0.90)",99,0,42,99,0.424242424242424242424242424242424242424242424242424242424242,0.331511066209417079563491531373148655894865228935750136711786,0.522633359861465857814275604484366889341556831709573225114906,0.65000000,0.66000000,0,0
60,"[4,8)",<-2,"[0.90,0.95)",20,0,1,20,0.05,0.008881448800795391602879473430907108230127032845046417582298,0.236131193446742027595051195081921842949898211188338729890754,0.91000000,0.92000000,0,0
60,"[4,8)",<-2,"[0.95,0.98)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102,0.96000000,0.97000000,0,0
60,"[4,8)",<-2,"[0.98,1)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584,0.98000000,0.99000000,0,0
60,"[4,8)",<-2,ask=1,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.99000000,1.00000000,0,2
60,"[4,8)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
60,"[4,8)","[-2,0)","(0,0.90)",29,1,4,28,0.142857142857142857142857142857142857142857142857142857142857,0.056990053197493931238137525334682887966473253996392237531987,0.314898021635252950178686417835815348361365151171113263484459,0.86000000,0.87000000,0,0
60,"[4,8)","[-2,0)","[0.90,0.95)",30,0,3,30,0.1,0.034599888747334186390133137725463038274341300799130149858446,0.256210825791840813562738037668842673075972424893593619633002,0.92000000,0.93000000,0,0
60,"[4,8)","[-2,0)","[0.95,0.98)",57,0,0,57,0,0,0.0631388348529789376467493545126918698924588930481735356113293,0.96000000,0.97000000,0,0
60,"[4,8)","[-2,0)","[0.98,1)",131,1,1,130,0.00769230769230769230769230769230769230769230769230769230769231,0.0013591742355797159409042715234112927335465473469956797402811,0.0422854398635527565590505589904547461853780415644009479314927,0.98000000,0.99000000,0,0
60,"[4,8)","[-2,0)",ask=1,181,0,0,181,0,0,0.0207824524065271571341049526056154756466959857917353669730544,0.99000000,1.00000000,0,181
60,"[4,8)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
60,"[4,8)","[0,2)","(0,0.90)",8,0,2,8,0.25,0.071479212752109018118065833441354725591654990944167339215003,0.590724569689831088327074305130906171527542794250935562793281,0.81000000,0.84000000,0,0
60,"[4,8)","[0,2)","[0.90,0.95)",13,0,1,13,0.0769230769230769230769230769230769230769230769230769230769231,0.013710421242556579808253714622779269798387965952631085614768,0.333139509210995888336178628920920688594076149776242235244574,0.92000000,0.93000000,0,0
60,"[4,8)","[0,2)","[0.95,0.98)",16,0,1,16,0.0625,0.011119344764642533342375492137967463627461582798491024199936,0.283287375702989390505107159387803254014116936798528156516316,0.95750000,0.97000000,0,0
60,"[4,8)","[0,2)","[0.98,1)",118,1,2,117,0.0170940170940170940170940170940170940170940170940170940170940,0.0047003826045815527611400880608680000552139692762271273648912,0.0601900854286566687560476530985165006150786425733425254963148,0.98000000,0.99000000,0,0
60,"[4,8)","[0,2)",ask=1,493,0,0,493,0,0,0.00773175980485250727023020849757414591336810905299930024773095,0.99000000,1.00000000,0,493
60,"[4,8)",>=2,ask=0,0,0,0,0,,,,,,0,0
60,"[4,8)",>=2,"(0,0.90)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.68000000,0.70000000,0,0
60,"[4,8)",>=2,"[0.90,0.95)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.91000000,0.92000000,0,0
60,"[4,8)",>=2,"[0.95,0.98)",9,0,2,9,0.222222222222222222222222222222222222222222222222222222222222,0.063225107117846725567422770990290510071971551480097975452854,0.547411030893011078544464242619660874625333887730516269883724,0.96000000,0.97000000,0,0
60,"[4,8)",>=2,"[0.98,1)",40,1,0,39,0,0,0.0896668537075714133476580181364055496168425388921970053236772,0.98000000,0.99000000,0,0
60,"[4,8)",>=2,ask=1,255,1,0,254,0,0,0.0148985304313125185573794155174178248374148657192907493976386,0.99000000,1.00000000,0,255
60,"[8,infinity)",<-2,ask=0,0,0,0,0,,,,,,0,0
60,"[8,infinity)",<-2,"(0,0.90)",35,0,9,35,0.257142857142857142857142857142857142857142857142857142857143,0.141630270690604498892230188725782997541397622135466544368871,0.420693068438391746352276687608569528472841887017227981236239,0.76000000,0.78000000,0,0
60,"[8,infinity)",<-2,"[0.90,0.95)",19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389,0.91000000,0.92000000,0,0
60,"[8,infinity)",<-2,"[0.95,0.98)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309,0.95500000,0.96500000,0,0
60,"[8,infinity)",<-2,"[0.98,1)",56,0,2,56,0.0357142857142857142857142857142857142857142857142857142857143,0.0098494251482363850291374087509295263553574669542625724368701,0.121187801804901065495348375088697585676226071758768271535432,0.98000000,0.99000000,0,0
60,"[8,infinity)",<-2,ask=1,227,1,0,226,0,0,0.0167135156572903437050996295565775797504922142108238504364054,0.99000000,1.00000000,0,227
60,"[8,infinity)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
60,"[8,infinity)","[-2,0)","(0,0.90)",2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844,0.68500000,0.70000000,0,0
60,"[8,infinity)","[-2,0)","[0.90,0.95)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.10000000,0.90000000,0,0
60,"[8,infinity)","[-2,0)","[0.95,0.98)",10,0,1,10,0.1,0.017876213095072907017716328005121013219916667655301041770911,0.404150026795238456603108413629514457559016823468113501651417,0.95000000,0.96000000,0,0
60,"[8,infinity)","[-2,0)","[0.98,1)",65,4,0,61,0,0,0.0592438678981128201463927791570055034227011733121636231099252,0.98000000,0.99000000,0,0
60,"[8,infinity)","[-2,0)",ask=1,340,3,0,337,0,0,0.0112705151362322815691531279520818337234359788167274662561933,0.99000000,1.00000000,0,340
60,"[8,infinity)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
60,"[8,infinity)","[0,2)","(0,0.90)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.49000000,0.50000000,0,0
60,"[8,infinity)","[0,2)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.93000000,0.94000000,0,0
60,"[8,infinity)","[0,2)","[0.95,0.98)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.95500000,0.96500000,0,0
60,"[8,infinity)","[0,2)","[0.98,1)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985,0.98000000,0.99000000,0,0
60,"[8,infinity)","[0,2)",ask=1,511,2,0,509,0,0,0.00749053875154275044663584542907225132579844477884859144379205,0.99000000,1.00000000,0,511
60,"[8,infinity)",>=2,ask=0,0,0,0,0,,,,,,0,0
60,"[8,infinity)",>=2,"(0,0.90)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.49000000,0.51000000,0,0
60,"[8,infinity)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
60,"[8,infinity)",>=2,"[0.95,0.98)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196,0.95000000,0.96000000,0,0
60,"[8,infinity)",>=2,"[0.98,1)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102,0.98000000,0.99000000,0,0
60,"[8,infinity)",>=2,ask=1,555,3,0,552,0,0,0.00691106926216765049927262658415619634853171442275825541929214,0.99000000,1.00000000,0,555
30,"[0,1)",<-2,ask=0,0,0,0,0,,,,,,0,0
30,"[0,1)",<-2,"(0,0.90)",65,0,61,65,0.938461538461538461538461538461538461538461538461538461538462,0.852178481344768102690312987895698595654350975887087930792749,0.975810945033649713214049246131715161510225289074181803042283,0.01000000,0.02000000,0,0
30,"[0,1)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
30,"[0,1)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
30,"[0,1)",<-2,"[0.98,1)",0,0,0,0,,,,,,0,0
30,"[0,1)",<-2,ask=1,0,0,0,0,,,,,,0,0
30,"[0,1)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
30,"[0,1)","[-2,0)","(0,0.90)",207,0,138,207,0.666666666666666666666666666666666666666666666666666666666667,0.599927361892586315728453986974096581851852024974910104997966,0.727332752820809123305155320721393703337436215516057159047330,0.25000000,0.26000000,0,0
30,"[0,1)","[-2,0)","[0.90,0.95)",25,0,1,25,0.04,0.0070962335019872584745440387132685775454577814223994890371650,0.195440637361937339723711135221356989785685565203184224284701,0.91000000,0.92000000,0,0
30,"[0,1)","[-2,0)","[0.95,0.98)",28,0,1,28,0.0357142857142857142857142857142857142857142857142857142857143,0.0063325198490377551974348209979893972185220571404245483427960,0.177121977433533190644436305123658310007667869577332602978587,0.95500000,0.97000000,0,0
30,"[0,1)","[-2,0)","[0.98,1)",59,0,0,59,0,0,0.0611293705267883787274886475527909389645305107062714506721006,0.97000000,0.98000000,0,0
30,"[0,1)","[-2,0)",ask=1,18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102,0.99000000,1.00000000,0,18
30,"[0,1)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
30,"[0,1)","[0,2)","(0,0.90)",46,1,8,45,0.177777777777777777777777777777777777777777777777777777777778,0.092943895141041492253563070445336091202506930700450877442701,0.313298246264597672773546020576906847787377962521353220294869,0.81000000,0.82000000,0,0
30,"[0,1)","[0,2)","[0.90,0.95)",29,1,4,28,0.142857142857142857142857142857142857142857142857142857142857,0.056990053197493931238137525334682887966473253996392237531987,0.314898021635252950178686417835815348361365151171113263484459,0.91000000,0.92000000,0,0
30,"[0,1)","[0,2)","[0.95,0.98)",50,0,0,50,0,0,0.0713475991333587138560303648955163319305787845818625567216570,0.95000000,0.97000000,0,0
30,"[0,1)","[0,2)","[0.98,1)",163,0,2,163,0.0122699386503067484662576687116564417177914110429447852760736,0.0033713344061106159039218609990651661894746823901149251708609,0.0436281276947416950914757539222789597061592946479460331487437,0.98000000,0.99000000,0,0
30,"[0,1)","[0,2)",ask=1,111,0,0,111,0,0,0.0334501046933923516666347857046477170867964640638518418778598,0.99000000,1.00000000,0,111
30,"[0,1)",>=2,ask=0,0,0,0,0,,,,,,0,0
30,"[0,1)",>=2,"(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.79000000,0.80000000,0,0
30,"[0,1)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
