t_sec,utc_market_start_date,x_bin,y_bin,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high
5,2026-09-12,"[4,8)",<-2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
5,2026-09-12,"[4,8)","[-2,0)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
5,2026-09-12,"[4,8)","[0,2)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
5,2026-09-12,"[4,8)",>=2,0,0,0,0,,,
5,2026-09-12,"[8,infinity)",<-2,0,0,0,0,,,
5,2026-09-12,"[8,infinity)","[-2,0)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
5,2026-09-12,"[8,infinity)","[0,2)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
5,2026-09-12,"[8,infinity)",>=2,0,0,0,0,,,
3,2026-08-16,"[0,1)",<-2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-16,"[0,1)","[-2,0)",64,0,6,64,0.09375,0.0436782525851983709411215686168647021800279807630991161297231,0.189828795996455963637999901072835027463457630094684490394539
3,2026-08-16,"[0,1)","[0,2)",68,0,0,68,0,0,0.0534713365200705321894230405777957976274872468956858285156169
3,2026-08-16,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-16,"[1,2)",<-2,0,0,0,0,,,
3,2026-08-16,"[1,2)","[-2,0)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-16,"[1,2)","[0,2)",29,0,0,29,0,0,0.116969798499740742321570618566042766673886847202390383923475
3,2026-08-16,"[1,2)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-16,"[2,4)",<-2,0,0,0,0,,,
3,2026-08-16,"[2,4)","[-2,0)",19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
3,2026-08-16,"[2,4)","[0,2)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
3,2026-08-16,"[2,4)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-16,"[4,8)",<-2,0,0,0,0,,,
3,2026-08-16,"[4,8)","[-2,0)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-16,"[4,8)","[0,2)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
3,2026-08-16,"[4,8)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-16,"[8,infinity)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-16,"[8,infinity)","[-2,0)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-16,"[8,infinity)","[0,2)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-16,"[8,infinity)",>=2,0,0,0,0,,,
3,2026-08-17,"[0,1)",<-2,2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
3,2026-08-17,"[0,1)","[-2,0)",16,0,2,16,0.125,0.034977487743240464595820130995911566783344997213098451135723,0.360228272657586898702022141740463334052293733870060846621065
3,2026-08-17,"[0,1)","[0,2)",20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
3,2026-08-17,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-17,"[1,2)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-17,"[1,2)","[-2,0)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,2026-08-17,"[1,2)","[0,2)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,2026-08-17,"[1,2)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-17,"[2,4)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-17,"[2,4)","[-2,0)",26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284
3,2026-08-17,"[2,4)","[0,2)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
3,2026-08-17,"[2,4)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-17,"[4,8)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-17,"[4,8)","[-2,0)",26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284
3,2026-08-17,"[4,8)","[0,2)",35,1,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
3,2026-08-17,"[4,8)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-17,"[8,infinity)",<-2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-17,"[8,infinity)","[-2,0)",19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
3,2026-08-17,"[8,infinity)","[0,2)",23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
3,2026-08-17,"[8,infinity)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-18,"[0,1)",<-2,2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
3,2026-08-18,"[0,1)","[-2,0)",15,0,1,15,0.0666666666666666666666666666666666666666666666666666666666667,0.011866895493268551900400658175721432353582667454859885236678,0.298165298737800225151564396852881035013842923249242194770432
3,2026-08-18,"[0,1)","[0,2)",20,0,1,20,0.05,0.008881448800795391602879473430907108230127032845046417582298,0.236131193446742027595051195081921842949898211188338729890754
3,2026-08-18,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-18,"[1,2)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-18,"[1,2)","[-2,0)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
3,2026-08-18,"[1,2)","[0,2)",20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
3,2026-08-18,"[1,2)",>=2,0,0,0,0,,,
3,2026-08-18,"[2,4)",<-2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-18,"[2,4)","[-2,0)",32,0,0,32,0,0,0.107179198255070614069630916316154767610741869081416234881527
3,2026-08-18,"[2,4)","[0,2)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-08-18,"[2,4)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-18,"[4,8)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-18,"[4,8)","[-2,0)",28,0,0,28,0,0,0.120643304765845633983553520438697530858973767234507701423027
3,2026-08-18,"[4,8)","[0,2)",41,0,0,41,0,0,0.0856675701844318594351844311280687423499582709533817091149619
3,2026-08-18,"[4,8)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-18,"[8,infinity)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-18,"[8,infinity)","[-2,0)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-18,"[8,infinity)","[0,2)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-18,"[8,infinity)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-19,"[0,1)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-19,"[0,1)","[-2,0)",13,0,1,13,0.0769230769230769230769230769230769230769230769230769230769231,0.013710421242556579808253714622779269798387965952631085614768,0.333139509210995888336178628920920688594076149776242235244574
3,2026-08-19,"[0,1)","[0,2)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-08-19,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-19,"[1,2)",<-2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-19,"[1,2)","[-2,0)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,2026-08-19,"[1,2)","[0,2)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-19,"[1,2)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-19,"[2,4)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-19,"[2,4)","[-2,0)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-19,"[2,4)","[0,2)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-08-19,"[2,4)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-19,"[4,8)",<-2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-19,"[4,8)","[-2,0)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
3,2026-08-19,"[4,8)","[0,2)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
3,2026-08-19,"[4,8)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-19,"[8,infinity)",<-2,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-08-19,"[8,infinity)","[-2,0)",14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
3,2026-08-19,"[8,infinity)","[0,2)",24,0,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593
3,2026-08-19,"[8,infinity)",>=2,31,0,0,31,0,0,0.110255395460435947523151756013484623904252359343767063579533
3,2026-08-20,"[0,1)",<-2,4,0,3,4,0.75,0.300641842582401915564942608623946450489900204040067862450985,0.954412739190299433578789096449818026280040862625305072823917
3,2026-08-20,"[0,1)","[-2,0)",10,0,2,10,0.2,0.056682151454375262761345565444990352367463172866835521618743,0.509837528463358259954272990780986250716736945475725385948003
3,2026-08-20,"[0,1)","[0,2)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-20,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-20,"[1,2)",<-2,3,1,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-20,"[1,2)","[-2,0)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-20,"[1,2)","[0,2)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-20,"[1,2)",>=2,10,1,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-20,"[2,4)",<-2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-20,"[2,4)","[-2,0)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-20,"[2,4)","[0,2)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-08-20,"[2,4)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-20,"[4,8)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-20,"[4,8)","[-2,0)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,2026-08-20,"[4,8)","[0,2)",20,1,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
3,2026-08-20,"[4,8)",>=2,15,1,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
3,2026-08-20,"[8,infinity)",<-2,32,0,0,32,0,0,0.107179198255070614069630916316154767610741869081416234881527
3,2026-08-20,"[8,infinity)","[-2,0)",20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
3,2026-08-20,"[8,infinity)","[0,2)",39,0,0,39,0,0,0.0896668537075714133476580181364055496168425388921970053236772
3,2026-08-20,"[8,infinity)",>=2,48,0,0,48,0,0,0.0741001296661174914061744554923246232034589477706585810675096
3,2026-08-21,"[0,1)",<-2,2,0,2,2,1,0.342380227506653091933786828977194132238321530410169611162190,1
3,2026-08-21,"[0,1)","[-2,0)",4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
3,2026-08-21,"[0,1)","[0,2)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-21,"[0,1)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-21,"[1,2)",<-2,5,1,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
3,2026-08-21,"[1,2)","[-2,0)",4,1,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-21,"[1,2)","[0,2)",0,0,0,0,,,
3,2026-08-21,"[1,2)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-21,"[2,4)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-21,"[2,4)","[-2,0)",10,1,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-21,"[2,4)","[0,2)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-21,"[2,4)",>=2,5,1,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-21,"[4,8)",<-2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-21,"[4,8)","[-2,0)",12,1,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-08-21,"[4,8)","[0,2)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-21,"[4,8)",>=2,14,3,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-08-21,"[8,infinity)",<-2,55,2,0,53,0,1E-61,0.0675819885765418623175236146915175279342690912177879901825493
3,2026-08-21,"[8,infinity)","[-2,0)",28,3,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
3,2026-08-21,"[8,infinity)","[0,2)",24,4,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
3,2026-08-21,"[8,infinity)",>=2,63,4,0,59,0,0,0.0611293705267883787274886475527909389645305107062714506721006
3,2026-08-22,"[0,1)",<-2,3,0,2,3,0.666666666666666666666666666666666666666666666666666666666667,0.207659600802047752945264855140917075218944785512027051294273,0.938508055279603758126555557060812609219789224671009857326435
3,2026-08-22,"[0,1)","[-2,0)",6,0,1,6,0.166666666666666666666666666666666666666666666666666666666667,0.030053369748306669995961946390895487521438424174221601471187,0.563502822186470213269842757037262917935645358316977255355995
3,2026-08-22,"[0,1)","[0,2)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-22,"[0,1)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-22,"[1,2)",<-2,6,0,1,6,0.166666666666666666666666666666666666666666666666666666666667,0.030053369748306669995961946390895487521438424174221601471187,0.563502822186470213269842757037262917935645358316977255355995
3,2026-08-22,"[1,2)","[-2,0)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-22,"[1,2)","[0,2)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-22,"[1,2)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-22,"[2,4)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-22,"[2,4)","[-2,0)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-22,"[2,4)","[0,2)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-22,"[2,4)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-22,"[4,8)",<-2,14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
3,2026-08-22,"[4,8)","[-2,0)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-22,"[4,8)","[0,2)",28,0,0,28,0,0,0.120643304765845633983553520438697530858973767234507701423027
3,2026-08-22,"[4,8)",>=2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-22,"[8,infinity)",<-2,22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
3,2026-08-22,"[8,infinity)","[-2,0)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
3,2026-08-22,"[8,infinity)","[0,2)",37,0,0,37,0,0,0.0940578258372024807966737008331431353361241242445789105818134
3,2026-08-22,"[8,infinity)",>=2,25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
3,2026-08-23,"[0,1)",<-2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-23,"[0,1)","[-2,0)",10,0,1,10,0.1,0.017876213095072907017716328005121013219916667655301041770911,0.404150026795238456603108413629514457559016823468113501651417
3,2026-08-23,"[0,1)","[0,2)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-23,"[0,1)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-23,"[1,2)",<-2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-23,"[1,2)","[-2,0)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-23,"[1,2)","[0,2)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-23,"[1,2)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-23,"[2,4)",<-2,9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-23,"[2,4)","[-2,0)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
3,2026-08-23,"[2,4)","[0,2)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
3,2026-08-23,"[2,4)",>=2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-23,"[4,8)",<-2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-23,"[4,8)","[-2,0)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-23,"[4,8)","[0,2)",28,0,0,28,0,0,0.120643304765845633983553520438697530858973767234507701423027
3,2026-08-23,"[4,8)",>=2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-23,"[8,infinity)",<-2,19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
3,2026-08-23,"[8,infinity)","[-2,0)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
3,2026-08-23,"[8,infinity)","[0,2)",23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
3,2026-08-23,"[8,infinity)",>=2,25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
3,2026-08-24,"[0,1)",<-2,4,0,2,4,0.5,0.150038989152149514156900362816506811250894777823785469987184,0.849961010847850485843099637183493188749105222176214530012816
3,2026-08-24,"[0,1)","[-2,0)",4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
3,2026-08-24,"[0,1)","[0,2)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-24,"[0,1)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-24,"[1,2)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-24,"[1,2)","[-2,0)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-24,"[1,2)","[0,2)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-24,"[1,2)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-24,"[2,4)",<-2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-24,"[2,4)","[-2,0)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-24,"[2,4)","[0,2)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-08-24,"[2,4)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-24,"[4,8)",<-2,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
3,2026-08-24,"[4,8)","[-2,0)",24,0,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593
3,2026-08-24,"[4,8)","[0,2)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-08-24,"[4,8)",>=2,11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-08-24,"[8,infinity)",<-2,24,0,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593
3,2026-08-24,"[8,infinity)","[-2,0)",34,0,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
3,2026-08-24,"[8,infinity)","[0,2)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-08-24,"[8,infinity)",>=2,48,0,0,48,0,0,0.0741001296661174914061744554923246232034589477706585810675096
3,2026-08-25,"[0,1)",<-2,8,0,2,8,0.25,0.071479212752109018118065833441354725591654990944167339215003,0.590724569689831088327074305130906171527542794250935562793281
3,2026-08-25,"[0,1)","[-2,0)",2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
3,2026-08-25,"[0,1)","[0,2)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-25,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-25,"[1,2)",<-2,5,0,1,5,0.2,0.036224108632430171022883644562917213075316655041469013721231,0.624465370237474685627986078352416550010096484288669471955965
3,2026-08-25,"[1,2)","[-2,0)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-25,"[1,2)","[0,2)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-25,"[1,2)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-25,"[2,4)",<-2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-25,"[2,4)","[-2,0)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-08-25,"[2,4)","[0,2)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-25,"[2,4)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-25,"[4,8)",<-2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-25,"[4,8)","[-2,0)",26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284
3,2026-08-25,"[4,8)","[0,2)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-25,"[4,8)",>=2,16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
3,2026-08-25,"[8,infinity)",<-2,30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-08-25,"[8,infinity)","[-2,0)",35,0,0,35,0,0,0.0989009923244040343269259218648434359116695776673122585987557
3,2026-08-25,"[8,infinity)","[0,2)",37,0,0,37,0,0,0.0940578258372024807966737008331431353361241242445789105818134
3,2026-08-25,"[8,infinity)",>=2,39,0,0,39,0,0,0.0896668537075714133476580181364055496168425388921970053236772
3,2026-08-26,"[0,1)",<-2,4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
3,2026-08-26,"[0,1)","[-2,0)",7,0,1,7,0.142857142857142857142857142857142857142857142857142857142857,0.025679624344743560607128914884008804252331158419792918804746,0.513127829274318868525875970782987437609875590583912171444036
3,2026-08-26,"[0,1)","[0,2)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-26,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-26,"[1,2)",<-2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-26,"[1,2)","[-2,0)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-26,"[1,2)","[0,2)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-26,"[1,2)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-26,"[2,4)",<-2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-26,"[2,4)","[-2,0)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-26,"[2,4)","[0,2)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
3,2026-08-26,"[2,4)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-26,"[4,8)",<-2,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
3,2026-08-26,"[4,8)","[-2,0)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
3,2026-08-26,"[4,8)","[0,2)",28,0,0,28,0,0,0.120643304765845633983553520438697530858973767234507701423027
3,2026-08-26,"[4,8)",>=2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-26,"[8,infinity)",<-2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-26,"[8,infinity)","[-2,0)",29,0,0,29,0,0,0.116969798499740742321570618566042766673886847202390383923475
3,2026-08-26,"[8,infinity)","[0,2)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
3,2026-08-26,"[8,infinity)",>=2,34,0,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
3,2026-08-27,"[0,1)",<-2,4,0,2,4,0.5,0.150038989152149514156900362816506811250894777823785469987184,0.849961010847850485843099637183493188749105222176214530012816
3,2026-08-27,"[0,1)","[-2,0)",15,0,3,15,0.2,0.070475493469815601292869981180142450272527228424155432722199,0.451854487151693552050798133839659257904921257447915238051955
3,2026-08-27,"[0,1)","[0,2)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-27,"[0,1)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-27,"[1,2)",<-2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-27,"[1,2)","[-2,0)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-08-27,"[1,2)","[0,2)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-27,"[1,2)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-27,"[2,4)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
